adaptive_n_back_mturk.EZ_drift,1.0
adaptive_n_back_mturk.EZ_non_decision,-1.0
adaptive_n_back_mturk.EZ_thresh,1.0
adaptive_n_back_mturk.acc,1.0
adaptive_n_back_mturk.avg_rt,-1.0
adaptive_n_back_mturk.avg_rt_error,1.0
adaptive_n_back_mturk.hddm_drift,1.0
adaptive_n_back_mturk.hddm_non_decision,1.0
adaptive_n_back_mturk.hddm_thresh,1.0
adaptive_n_back_mturk.mean_load,1.0
adaptive_n_back_mturk.missed_percent,-1.0
adaptive_n_back_mturk.post_error_slowing,1.0
adaptive_n_back_mturk.std_rt,1.0
adaptive_n_back_mturk.std_rt_error,1.0
angling_risk_task_always_sunny_mturk.keep_adjusted_clicks,-1.0
angling_risk_task_always_sunny_mturk.keep_loss_percent,-1.0
angling_risk_task_always_sunny_mturk.keep_score,1.0
angling_risk_task_always_sunny_mturk.release_adjusted_clicks,-1.0
angling_risk_task_always_sunny_mturk.release_loss_percent,-1.0
angling_risk_task_always_sunny_mturk.release_score,1.0
bickel_titrator_mturk.auc_large,1.0
bickel_titrator_mturk.auc_medium,1.0
bickel_titrator_mturk.auc_small,1.0
bickel_titrator_mturk.hyp_discount_rate_large,-1.0
bickel_titrator_mturk.hyp_discount_rate_medium,-1.0
bickel_titrator_mturk.hyp_discount_rate_small,-1.0
bickel_titrator_mturk.warnings,1.0
bis11_survey_mturk.Attentional,-1.0
bis11_survey_mturk.Motor,-1.0
bis11_survey_mturk.Nonplanning,-1.0
bis11_survey_mturk.first_order_attention,-1.0
bis11_survey_mturk.first_order_cognitive_complexity,-1.0
bis11_survey_mturk.first_order_cognitive_stability,-1.0
bis11_survey_mturk.first_order_motor,-1.0
bis11_survey_mturk.first_order_perseverance,-1.0
bis11_survey_mturk.first_order_self_control,-1.0
bis11_survey_mturk.total,-1.0
bis_bas_survey_mturk.BAS_drive,1.0
bis_bas_survey_mturk.BAS_fun_seeking,1.0
bis_bas_survey_mturk.BAS_reward_responsiveness,1.0
bis_bas_survey_mturk.BAS_total,1.0
bis_bas_survey_mturk.BIS,1.0
brief_self_control_survey_mturk.self_control,1.0
choice_reaction_time_mturk.EZ_drift,1.0
choice_reaction_time_mturk.EZ_non_decision,-1.0
choice_reaction_time_mturk.EZ_thresh,1.0
choice_reaction_time_mturk.acc,1.0
choice_reaction_time_mturk.avg_rt,-1.0
choice_reaction_time_mturk.avg_rt_error,1.0
choice_reaction_time_mturk.hddm_drift,1.0
choice_reaction_time_mturk.hddm_non_decision,1.0
choice_reaction_time_mturk.hddm_thresh,1.0
choice_reaction_time_mturk.missed_percent,-1.0
choice_reaction_time_mturk.post_error_slowing,1.0
choice_reaction_time_mturk.std_rt,1.0
choice_reaction_time_mturk.std_rt_error,1.0
cognitive_reflection_survey_mturk.correct_proportion,1.0
cognitive_reflection_survey_mturk.intuitive_proportion,-1.0
columbia_card_task_cold_mturk.avg_cards_chosen,1.0
columbia_card_task_cold_mturk.gain_sensitivity,1.0
columbia_card_task_cold_mturk.information_use,1.0
columbia_card_task_cold_mturk.loss_sensitivity,1.0
columbia_card_task_cold_mturk.probability_sensitivity,1.0
columbia_card_task_hot_mturk.avg_cards_chosen,1.0
columbia_card_task_hot_mturk.gain_sensitivity,1.0
columbia_card_task_hot_mturk.information_use,1.0
columbia_card_task_hot_mturk.loss_sensitivity,1.0
columbia_card_task_hot_mturk.probability_sensitivity,1.0
demographics_survey_mturk.BMI,-1.0
demographics_survey_mturk.age,1.0
demographics_survey_mturk.arrest_count,-1.0
demographics_survey_mturk.caffeine_intake,1.0
demographics_survey_mturk.car_debt,1.0
demographics_survey_mturk.children_count,1.0
demographics_survey_mturk.credit_card_debt,1.0
demographics_survey_mturk.divoce_count,1.0
demographics_survey_mturk.education,1.0
demographics_survey_mturk.education_debt,1.0
demographics_survey_mturk.gambling_problem?,-1.0
demographics_survey_mturk.height(inches),1.0
demographics_survey_mturk.hispanic?,1.0
demographics_survey_mturk.home_status,1.0
demographics_survey_mturk.household_income(dollars),1.0
demographics_survey_mturk.longest_relationship(months),1.0
demographics_survey_mturk.mortage_debt,1.0
demographics_survey_mturk.mturk_motivation,1.0
demographics_survey_mturk.other_motivation,1.0
demographics_survey_mturk.other_sources_of_debt,1.0
demographics_survey_mturk.percent_retirement_in_stock,1.0
demographics_survey_mturk.race,1.0
demographics_survey_mturk.relationship_count,1.0
demographics_survey_mturk.relationship_status,1.0
demographics_survey_mturk.retirement_account?,1.0
demographics_survey_mturk.sex,1.0
demographics_survey_mturk.traffic_accident_count,-1.0
demographics_survey_mturk.traffic_ticket_count,-1.0
demographics_survey_mturk.weight(pounds),1.0
dickman_survey_mturk.dysfunctional,-1.0
dickman_survey_mturk.functional,1.0
dietary_decision_mturk.health_sensitivity,1.0
dietary_decision_mturk.prop_healthy_choice,1.0
dietary_decision_mturk.taste_sensitivity,-1.0
digit_span_mturk.forward_span,1.0
digit_span_mturk.reverse_span,1.0
directed_forgetting_mturk.EZ_drift,1.0
directed_forgetting_mturk.EZ_drift_con,1.0
directed_forgetting_mturk.EZ_drift_neg,1.0
directed_forgetting_mturk.EZ_drift_pos,1.0
directed_forgetting_mturk.EZ_non_decision,-1.0
directed_forgetting_mturk.EZ_non_decision_con,-1.0
directed_forgetting_mturk.EZ_non_decision_neg,-1.0
directed_forgetting_mturk.EZ_non_decision_pos,-1.0
directed_forgetting_mturk.EZ_thresh,1.0
directed_forgetting_mturk.EZ_thresh_con,1.0
directed_forgetting_mturk.EZ_thresh_neg,1.0
directed_forgetting_mturk.EZ_thresh_pos,1.0
directed_forgetting_mturk.acc,1.0
directed_forgetting_mturk.avg_rt,-1.0
directed_forgetting_mturk.avg_rt_error,1.0
directed_forgetting_mturk.hddm_drift,1.0
directed_forgetting_mturk.hddm_drift_con,1.0
directed_forgetting_mturk.hddm_drift_neg,1.0
directed_forgetting_mturk.hddm_drift_pos,1.0
directed_forgetting_mturk.hddm_non_decision,1.0
directed_forgetting_mturk.hddm_thresh,1.0
directed_forgetting_mturk.missed_percent,-1.0
directed_forgetting_mturk.post_error_slowing,1.0
directed_forgetting_mturk.proactive_interference_EZ_drift,1.0
directed_forgetting_mturk.proactive_interference_EZ_non_decision,1.0
directed_forgetting_mturk.proactive_interference_EZ_thresh,1.0
directed_forgetting_mturk.proactive_interference_acc,1.0
directed_forgetting_mturk.proactive_interference_hddm_drift,1.0
directed_forgetting_mturk.proactive_interference_rt,-1.0
directed_forgetting_mturk.std_rt,1.0
directed_forgetting_mturk.std_rt_error,1.0
discount_titrate_mturk.hyp_discount_rate_glm,-1.0
discount_titrate_mturk.hyp_discount_rate_glm_notnow,-1.0
discount_titrate_mturk.hyp_discount_rate_glm_now,-1.0
discount_titrate_mturk.hyp_discount_rate_nm,-1.0
discount_titrate_mturk.hyp_discount_rate_nm_notnow,-1.0
discount_titrate_mturk.hyp_discount_rate_nm_now,-1.0
discount_titrate_mturk.percent_patient,1.0
discount_titrate_mturk.warnings,1.0
dospert_eb_survey_mturk.ethical,1.0
dospert_eb_survey_mturk.financial,1.0
dospert_eb_survey_mturk.health_safety,1.0
dospert_eb_survey_mturk.recreational,1.0
dospert_eb_survey_mturk.social,1.0
dospert_rp_survey_mturk.ethical,1.0
dospert_rp_survey_mturk.financial,1.0
dospert_rp_survey_mturk.health_safety,1.0
dospert_rp_survey_mturk.recreational,1.0
dospert_rp_survey_mturk.social,1.0
dospert_rt_survey_mturk.ethical,1.0
dospert_rt_survey_mturk.financial,1.0
dospert_rt_survey_mturk.health_safety,1.0
dospert_rt_survey_mturk.recreational,1.0
dospert_rt_survey_mturk.social,1.0
dot_pattern_expectancy_mturk.AY-BY_EZ_drift,1.0
dot_pattern_expectancy_mturk.AY-BY_EZ_non_decision,1.0
dot_pattern_expectancy_mturk.AY-BY_EZ_thresh,1.0
dot_pattern_expectancy_mturk.AY-BY_acc,1.0
dot_pattern_expectancy_mturk.AY-BY_hddm_drift,1.0
dot_pattern_expectancy_mturk.AY-BY_rt,1.0
dot_pattern_expectancy_mturk.BX-BY_EZ_drift,1.0
dot_pattern_expectancy_mturk.BX-BY_EZ_non_decision,1.0
dot_pattern_expectancy_mturk.BX-BY_EZ_thresh,1.0
dot_pattern_expectancy_mturk.BX-BY_acc,1.0
dot_pattern_expectancy_mturk.BX-BY_hddm_drift,1.0
dot_pattern_expectancy_mturk.BX-BY_rt,1.0
dot_pattern_expectancy_mturk.EZ_drift,1.0
dot_pattern_expectancy_mturk.EZ_drift_AX,1.0
dot_pattern_expectancy_mturk.EZ_drift_AY,1.0
dot_pattern_expectancy_mturk.EZ_drift_BX,1.0
dot_pattern_expectancy_mturk.EZ_drift_BY,1.0
dot_pattern_expectancy_mturk.EZ_non_decision,-1.0
dot_pattern_expectancy_mturk.EZ_non_decision_AX,-1.0
dot_pattern_expectancy_mturk.EZ_non_decision_AY,-1.0
dot_pattern_expectancy_mturk.EZ_non_decision_BX,-1.0
dot_pattern_expectancy_mturk.EZ_non_decision_BY,-1.0
dot_pattern_expectancy_mturk.EZ_thresh,1.0
dot_pattern_expectancy_mturk.EZ_thresh_AX,1.0
dot_pattern_expectancy_mturk.EZ_thresh_AY,1.0
dot_pattern_expectancy_mturk.EZ_thresh_BX,1.0
dot_pattern_expectancy_mturk.EZ_thresh_BY,1.0
dot_pattern_expectancy_mturk.acc,1.0
dot_pattern_expectancy_mturk.avg_rt,-1.0
dot_pattern_expectancy_mturk.avg_rt_error,1.0
dot_pattern_expectancy_mturk.bias,1.0
dot_pattern_expectancy_mturk.dprime,1.0
dot_pattern_expectancy_mturk.hddm_drift,1.0
dot_pattern_expectancy_mturk.hddm_drift_AX,1.0
dot_pattern_expectancy_mturk.hddm_drift_AY,1.0
dot_pattern_expectancy_mturk.hddm_drift_BX,1.0
dot_pattern_expectancy_mturk.hddm_drift_BY,1.0
dot_pattern_expectancy_mturk.hddm_non_decision,1.0
dot_pattern_expectancy_mturk.hddm_thresh,1.0
dot_pattern_expectancy_mturk.missed_percent,-1.0
dot_pattern_expectancy_mturk.post_error_slowing,1.0
dot_pattern_expectancy_mturk.std_rt,1.0
dot_pattern_expectancy_mturk.std_rt_error,1.0
eating_survey_mturk.cognitive_restraint,1.0
eating_survey_mturk.emotional_eating,-1.0
eating_survey_mturk.uncontrolled_eating,-1.0
erq_survey_mturk.reappraisal,1.0
erq_survey_mturk.suppression,1.0
five_facet_mindfulness_survey_mturk.act_with_awareness,1.0
five_facet_mindfulness_survey_mturk.describe,1.0
five_facet_mindfulness_survey_mturk.nonjudge,1.0
five_facet_mindfulness_survey_mturk.nonreact,1.0
five_facet_mindfulness_survey_mturk.observe,1.0
future_time_perspective_survey_mturk.future_time_perspective,1.0
go_nogo_mturk.acc,1.0
go_nogo_mturk.bias,1.0
go_nogo_mturk.commission_errors,-1.0
go_nogo_mturk.dprime,1.0
go_nogo_mturk.go_acc,1.0
go_nogo_mturk.go_rt,1.0
go_nogo_mturk.nogo_acc,1.0
go_nogo_mturk.omission_errors,-1.0
grit_scale_survey_mturk.grit,1.0
hierarchical_rule_mturk.acc,1.0
hierarchical_rule_mturk.avg_rt,-1.0
hierarchical_rule_mturk.avg_rt_error,1.0
hierarchical_rule_mturk.missed_percent,-1.0
hierarchical_rule_mturk.post_error_slowing,1.0
hierarchical_rule_mturk.score,1.0
hierarchical_rule_mturk.std_rt,1.0
hierarchical_rule_mturk.std_rt_error,1.0
holt_laury_survey_mturk.beta,1.0
holt_laury_survey_mturk.number_of_switches,1.0
holt_laury_survey_mturk.prob_weighting,-1.0
holt_laury_survey_mturk.risk_aversion,-1.0
holt_laury_survey_mturk.risky_choices,1.0
holt_laury_survey_mturk.safe_choices,1.0
holt_laury_survey_mturk.warnings,1.0
impulsive_venture_survey_mturk.impulsiveness,-1.0
impulsive_venture_survey_mturk.venturesomeness,1.0
information_sampling_task_mturk.Decreasing_Win_P_correct,1.0
information_sampling_task_mturk.Decreasing_Win_acc,1.0
information_sampling_task_mturk.Decreasing_Win_boxes_opened,1.0
information_sampling_task_mturk.Decreasing_Win_motivation,1.0
information_sampling_task_mturk.Decreasing_Win_total_points,1.0
information_sampling_task_mturk.Fixed_Win_P_correct,1.0
information_sampling_task_mturk.Fixed_Win_acc,1.0
information_sampling_task_mturk.Fixed_Win_boxes_opened,1.0
information_sampling_task_mturk.Fixed_Win_motivation,1.0
information_sampling_task_mturk.Fixed_Win_total_points,1.0
keep_track_mturk.score,1.0
kirby_mturk.exp_discount_rate,-1.0
kirby_mturk.exp_discount_rate_large,-1.0
kirby_mturk.exp_discount_rate_medium,-1.0
kirby_mturk.exp_discount_rate_small,-1.0
kirby_mturk.hyp_discount_rate,-1.0
kirby_mturk.hyp_discount_rate_large,-1.0
kirby_mturk.hyp_discount_rate_medium,-1.0
kirby_mturk.hyp_discount_rate_small,-1.0
kirby_mturk.percent_patient,1.0
kirby_mturk.percent_patient_large,1.0
kirby_mturk.percent_patient_medium,1.0
kirby_mturk.percent_patient_small,1.0
kirby_mturk.warnings,1.0
leisure_time_activity_survey_mturk.activity_level,1.0
local_global_letter_mturk.EZ_drift,1.0
local_global_letter_mturk.EZ_drift_congruent,1.0
local_global_letter_mturk.EZ_drift_incongruent,1.0
local_global_letter_mturk.EZ_drift_neutral,1.0
local_global_letter_mturk.EZ_drift_stay,1.0
local_global_letter_mturk.EZ_drift_switch,1.0
local_global_letter_mturk.EZ_non_decision,-1.0
local_global_letter_mturk.EZ_non_decision_congruent,-1.0
local_global_letter_mturk.EZ_non_decision_incongruent,-1.0
local_global_letter_mturk.EZ_non_decision_neutral,-1.0
local_global_letter_mturk.EZ_non_decision_stay,-1.0
local_global_letter_mturk.EZ_non_decision_switch,-1.0
local_global_letter_mturk.EZ_thresh,1.0
local_global_letter_mturk.EZ_thresh_congruent,1.0
local_global_letter_mturk.EZ_thresh_incongruent,1.0
local_global_letter_mturk.EZ_thresh_neutral,1.0
local_global_letter_mturk.EZ_thresh_stay,1.0
local_global_letter_mturk.EZ_thresh_switch,1.0
local_global_letter_mturk.acc,1.0
local_global_letter_mturk.avg_rt,-1.0
local_global_letter_mturk.avg_rt_error,1.0
local_global_letter_mturk.conflict_EZ_drift,1.0
local_global_letter_mturk.conflict_EZ_non_decision,1.0
local_global_letter_mturk.conflict_EZ_thresh,1.0
local_global_letter_mturk.conflict_acc,1.0
local_global_letter_mturk.conflict_hddm_drift,1.0
local_global_letter_mturk.conflict_rt,-1.0
local_global_letter_mturk.congruency_seq_acc,1.0
local_global_letter_mturk.congruency_seq_rt,1.0
local_global_letter_mturk.congruent_facilitation_acc,1.0
local_global_letter_mturk.congruent_facilitation_rt,-1.0
local_global_letter_mturk.congruent_rt,-1.0
local_global_letter_mturk.global_conflict_rt,-1.0
local_global_letter_mturk.global_congruent_errors,-1.0
local_global_letter_mturk.global_congruent_rt,-1.0
local_global_letter_mturk.global_error_cost,1.0
local_global_letter_mturk.global_incongruent_errors,-1.0
local_global_letter_mturk.global_incongruent_rt,-1.0
local_global_letter_mturk.hddm_drift,1.0
local_global_letter_mturk.hddm_drift_congruent,1.0
local_global_letter_mturk.hddm_drift_incongruent,1.0
local_global_letter_mturk.hddm_drift_neutral,1.0
local_global_letter_mturk.hddm_drift_stay,1.0
local_global_letter_mturk.hddm_drift_switch,1.0
local_global_letter_mturk.hddm_non_decision,1.0
local_global_letter_mturk.hddm_thresh,1.0
local_global_letter_mturk.incongruent_harm_acc,1.0
local_global_letter_mturk.incongruent_harm_rt,-1.0
local_global_letter_mturk.incongruent_rt,-1.0
local_global_letter_mturk.local_conflict_rt,-1.0
local_global_letter_mturk.local_congruent_errors,-1.0
local_global_letter_mturk.local_congruent_rt,-1.0
local_global_letter_mturk.local_error_cost,-1.0
local_global_letter_mturk.local_incongruent_errors,-1.0
local_global_letter_mturk.local_incongruent_rt,-1.0
local_global_letter_mturk.missed_percent,-1.0
local_global_letter_mturk.post_error_slowing,1.0
local_global_letter_mturk.std_rt,1.0
local_global_letter_mturk.std_rt_error,1.0
local_global_letter_mturk.switch_cost_EZ_drift,1.0
local_global_letter_mturk.switch_cost_EZ_non_decision,1.0
local_global_letter_mturk.switch_cost_EZ_thresh,1.0
local_global_letter_mturk.switch_cost_acc,1.0
local_global_letter_mturk.switch_cost_hddm_drift,1.0
local_global_letter_mturk.switch_cost_rt,-1.0
mindful_attention_awareness_survey_mturk.mindfulness,1.0
motor_selective_stop_signal_mturk.EZ_drift,1.0
motor_selective_stop_signal_mturk.EZ_non_decision,-1.0
motor_selective_stop_signal_mturk.EZ_thresh,1.0
motor_selective_stop_signal_mturk.SSRT,-1.0
motor_selective_stop_signal_mturk.SS_delay,1.0
motor_selective_stop_signal_mturk.go_acc,1.0
motor_selective_stop_signal_mturk.go_rt,-1.0
motor_selective_stop_signal_mturk.go_rt_error,-1.0
motor_selective_stop_signal_mturk.go_rt_std,1.0
motor_selective_stop_signal_mturk.go_rt_std_error,1.0
motor_selective_stop_signal_mturk.hddm_drift,1.0
motor_selective_stop_signal_mturk.hddm_non_decision,1.0
motor_selective_stop_signal_mturk.hddm_thresh,1.0
motor_selective_stop_signal_mturk.ignore_acc,1.0
motor_selective_stop_signal_mturk.ignore_rt_error,-1.0
motor_selective_stop_signal_mturk.ignore_rt_error_std,1.0
motor_selective_stop_signal_mturk.reactive_control,-1.0
motor_selective_stop_signal_mturk.selective_proactive_control,1.0
motor_selective_stop_signal_mturk.stop_acc,1.0
motor_selective_stop_signal_mturk.stop_rt_error,-1.0
motor_selective_stop_signal_mturk.stop_rt_error_std,1.0
mpq_control_survey_mturk.control,1.0
probabilistic_selection_mturk.approach_trial_acc,1.0
probabilistic_selection_mturk.approach_trial_rt,-1.0
probabilistic_selection_mturk.avoid_trial_acc,1.0
probabilistic_selection_mturk.avoid_trial_rt,-1.0
probabilistic_selection_mturk.missed_percent,-1.0
probabilistic_selection_mturk.overall_test_acc,1.0
probabilistic_selection_mturk.positive_learning_bias,1.0
probabilistic_selection_mturk.value_sensitivity,1.0
psychological_refractory_period_two_choices_mturk.PRP_slope,1.0
psychological_refractory_period_two_choices_mturk.PRP_slowing,1.0
psychological_refractory_period_two_choices_mturk.missed_percent,-1.0
psychological_refractory_period_two_choices_mturk.task1_acc,1.0
psychological_refractory_period_two_choices_mturk.task2_acc,1.0
ravens_mturk.score,1.0
recent_probes_mturk.EZ_drift,1.0
recent_probes_mturk.EZ_drift_rec_neg,1.0
recent_probes_mturk.EZ_drift_rec_pos,1.0
recent_probes_mturk.EZ_drift_xrec,1.0
recent_probes_mturk.EZ_drift_xrec_neg,1.0
recent_probes_mturk.EZ_drift_xrec_pos,1.0
recent_probes_mturk.EZ_non_decision,-1.0
recent_probes_mturk.EZ_non_decision_rec_neg,-1.0
recent_probes_mturk.EZ_non_decision_rec_pos,-1.0
recent_probes_mturk.EZ_non_decision_xrec,-1.0
recent_probes_mturk.EZ_non_decision_xrec_neg,-1.0
recent_probes_mturk.EZ_non_decision_xrec_pos,-1.0
recent_probes_mturk.EZ_thresh,1.0
recent_probes_mturk.EZ_thresh_rec_neg,1.0
recent_probes_mturk.EZ_thresh_rec_pos,1.0
recent_probes_mturk.EZ_thresh_xrec,1.0
recent_probes_mturk.EZ_thresh_xrec_neg,1.0
recent_probes_mturk.EZ_thresh_xrec_pos,1.0
recent_probes_mturk.acc,1.0
recent_probes_mturk.avg_rt,-1.0
recent_probes_mturk.avg_rt_error,1.0
recent_probes_mturk.hddm_drift,1.0
recent_probes_mturk.hddm_drift_rec_neg,1.0
recent_probes_mturk.hddm_drift_rec_pos,1.0
recent_probes_mturk.hddm_drift_xrec_neg,1.0
recent_probes_mturk.hddm_drift_xrec_pos,1.0
recent_probes_mturk.hddm_non_decision,1.0
recent_probes_mturk.hddm_thresh,1.0
recent_probes_mturk.missed_percent,-1.0
recent_probes_mturk.post_error_slowing,1.0
recent_probes_mturk.proactive_interference_EZ_drift,1.0
recent_probes_mturk.proactive_interference_EZ_non_decision,1.0
recent_probes_mturk.proactive_interference_EZ_thresh,1.0
recent_probes_mturk.proactive_interference_acc,1.0
recent_probes_mturk.proactive_interference_hddm_drift,1.0
recent_probes_mturk.proactive_interference_rt,-1.0
recent_probes_mturk.std_rt,1.0
recent_probes_mturk.std_rt_error,1.0
selection_optimization_compensation_survey_mturk.compensation,1.0
selection_optimization_compensation_survey_mturk.elective_selection,1.0
selection_optimization_compensation_survey_mturk.loss_based_selection,1.0
selection_optimization_compensation_survey_mturk.optimization,1.0
self_regulation_survey_mturk.control,1.0
sensation_seeking_survey_mturk.boredom_susceptibility,1.0
sensation_seeking_survey_mturk.disinhibition,1.0
sensation_seeking_survey_mturk.experience_seeking,1.0
sensation_seeking_survey_mturk.thrill_adventure_seeking,1.0
sensation_seeking_survey_mturk.total,1.0
shift_task_mturk.acc,1.0
shift_task_mturk.avg_rt,-1.0
shift_task_mturk.conceptual_responses,1.0
shift_task_mturk.fail_to_maintain_set,1.0
shift_task_mturk.learning_rate,1.0
shift_task_mturk.learning_to_learn,-1.0
shift_task_mturk.missed_percent,-1.0
shift_task_mturk.nonperseverative_errors,-1.0
shift_task_mturk.num_cat_achieved,1.0
shift_task_mturk.perseverative_errors,-1.0
shift_task_mturk.perseverative_responses,-1.0
shift_task_mturk.post_error_slowing,1.0
shift_task_mturk.std_rt,1.0
shift_task_mturk.total_errors,-1.0
shift_task_mturk.trials_pre_first_cat,-1.0
simon_mturk.EZ_drift,1.0
simon_mturk.EZ_drift_congruent,1.0
simon_mturk.EZ_drift_incongruent,1.0
simon_mturk.EZ_non_decision,-1.0
simon_mturk.EZ_non_decision_congruent,-1.0
simon_mturk.EZ_non_decision_incongruent,-1.0
simon_mturk.EZ_thresh,1.0
simon_mturk.EZ_thresh_congruent,1.0
simon_mturk.EZ_thresh_incongruent,1.0
simon_mturk.acc,1.0
simon_mturk.avg_rt,-1.0
simon_mturk.avg_rt_error,1.0
simon_mturk.congruency_seq_acc,1.0
simon_mturk.congruency_seq_rt,1.0
simon_mturk.congruent_acc,1.0
simon_mturk.congruent_avg_rt,-1.0
simon_mturk.congruent_sd_rt,1.0
simon_mturk.hddm_drift,1.0
simon_mturk.hddm_drift_congruent,1.0
simon_mturk.hddm_drift_incongruent,1.0
simon_mturk.hddm_non_decision,1.0
simon_mturk.hddm_thresh,1.0
simon_mturk.incongruent_acc,1.0
simon_mturk.incongruent_avg_rt,-1.0
simon_mturk.incongruent_sd_rt,1.0
simon_mturk.missed_percent,-1.0
simon_mturk.post_error_slowing,1.0
simon_mturk.simon_EZ_drift,1.0
simon_mturk.simon_EZ_non_decision,1.0
simon_mturk.simon_EZ_thresh,1.0
simon_mturk.simon_acc,1.0
simon_mturk.simon_hddm_drift,1.0
simon_mturk.simon_rt,-1.0
simon_mturk.std_rt,1.0
simon_mturk.std_rt_error,1.0
simple_reaction_time_mturk.avg_rt,1.0
simple_reaction_time_mturk.missed_percent,-1.0
simple_reaction_time_mturk.std_rt,1.0
spatial_span_mturk.forward_span,1.0
spatial_span_mturk.reverse_span,1.0
stim_selective_stop_signal_mturk.EZ_drift,1.0
stim_selective_stop_signal_mturk.EZ_non_decision,-1.0
stim_selective_stop_signal_mturk.EZ_thresh,1.0
stim_selective_stop_signal_mturk.SSRT,-1.0
stim_selective_stop_signal_mturk.SS_delay,1.0
stim_selective_stop_signal_mturk.go_acc,1.0
stim_selective_stop_signal_mturk.go_rt,-1.0
stim_selective_stop_signal_mturk.go_rt_error,-1.0
stim_selective_stop_signal_mturk.go_rt_std,1.0
stim_selective_stop_signal_mturk.go_rt_std_error,1.0
stim_selective_stop_signal_mturk.hddm_drift,1.0
stim_selective_stop_signal_mturk.hddm_non_decision,1.0
stim_selective_stop_signal_mturk.hddm_thresh,1.0
stim_selective_stop_signal_mturk.ignore_acc,1.0
stim_selective_stop_signal_mturk.ignore_rt_error,-1.0
stim_selective_stop_signal_mturk.ignore_rt_error_std,1.0
stim_selective_stop_signal_mturk.stop_acc,1.0
stim_selective_stop_signal_mturk.stop_rt_error,-1.0
stim_selective_stop_signal_mturk.stop_rt_error_std,1.0
stop_signal_mturk.EZ_drift,1.0
stop_signal_mturk.EZ_non_decision,-1.0
stop_signal_mturk.EZ_thresh,1.0
stop_signal_mturk.SSRT,-1.0
stop_signal_mturk.SSRT_high,-1.0
stop_signal_mturk.SSRT_low,-1.0
stop_signal_mturk.SS_delay,1.0
stop_signal_mturk.commission_errors,-1.0
stop_signal_mturk.go_acc,1.0
stop_signal_mturk.go_rt,-1.0
stop_signal_mturk.go_rt_error,-1.0
stop_signal_mturk.go_rt_std,1.0
stop_signal_mturk.go_rt_std_error,1.0
stop_signal_mturk.hddm_drift,1.0
stop_signal_mturk.hddm_non_decision,1.0
stop_signal_mturk.hddm_thresh,1.0
stop_signal_mturk.inhibition_slope,1.0
stop_signal_mturk.omission_errors,-1.0
stop_signal_mturk.proactive_SSRT_speeding,1.0
stop_signal_mturk.proactive_slowing,1.0
stop_signal_mturk.stop_acc,1.0
stop_signal_mturk.stop_rt_error,-1.0
stop_signal_mturk.stop_rt_error_std,1.0
stop_signal_mturk.total_errors,-1.0
stroop_mturk.EZ_drift,1.0
stroop_mturk.EZ_drift_congruent,1.0
stroop_mturk.EZ_drift_incongruent,1.0
stroop_mturk.EZ_non_decision,-1.0
stroop_mturk.EZ_non_decision_congruent,-1.0
stroop_mturk.EZ_non_decision_incongruent,-1.0
stroop_mturk.EZ_thresh,1.0
stroop_mturk.EZ_thresh_congruent,1.0
stroop_mturk.EZ_thresh_incongruent,1.0
stroop_mturk.acc,1.0
stroop_mturk.avg_rt,-1.0
stroop_mturk.avg_rt_error,1.0
stroop_mturk.congruency_seq_acc,1.0
stroop_mturk.congruency_seq_rt,1.0
stroop_mturk.congruent_errors,-1.0
stroop_mturk.congruent_rt,-1.0
stroop_mturk.errors,-1.0
stroop_mturk.hddm_drift,1.0
stroop_mturk.hddm_drift_congruent,1.0
stroop_mturk.hddm_drift_incongruent,1.0
stroop_mturk.hddm_non_decision,1.0
stroop_mturk.hddm_thresh,1.0
stroop_mturk.incongruent_errors,-1.0
stroop_mturk.incongruent_rt,-1.0
stroop_mturk.missed_percent,-1.0
stroop_mturk.post_error_slowing,1.0
stroop_mturk.std_rt,1.0
stroop_mturk.std_rt_error,1.0
stroop_mturk.stroop_EZ_drift,1.0
stroop_mturk.stroop_EZ_non_decision,1.0
stroop_mturk.stroop_EZ_thresh,1.0
stroop_mturk.stroop_acc,1.0
stroop_mturk.stroop_hddm_drift,1.0
stroop_mturk.stroop_rt,-1.0
ten_item_personality_survey_mturk.agreeableness,1.0
ten_item_personality_survey_mturk.conscientiousness,1.0
ten_item_personality_survey_mturk.emotional_stability,1.0
ten_item_personality_survey_mturk.extraversion,1.0
ten_item_personality_survey_mturk.openness,1.0
theories_of_willpower_survey_mturk.endorse_limited_resource,-1.0
time_perspective_survey_mturk.future,1.0
time_perspective_survey_mturk.past_negative,1.0
time_perspective_survey_mturk.past_positive,1.0
time_perspective_survey_mturk.present_fatalistic,1.0
time_perspective_survey_mturk.present_hedonistic,1.0
tower_of_london_mturk.avg_move_time,1.0
tower_of_london_mturk.num_correct,1.0
tower_of_london_mturk.num_extra_moves,-1.0
tower_of_london_mturk.num_optimal_solutions,1.0
tower_of_london_mturk.planning_time,1.0
tower_of_london_mturk.weighted_performance_score,1.0
upps_impulsivity_survey_mturk.lack_of_perseverance,-1.0
upps_impulsivity_survey_mturk.lack_of_premeditation,-1.0
upps_impulsivity_survey_mturk.negative_urgency,-1.0
upps_impulsivity_survey_mturk.positive_urgency,-1.0
upps_impulsivity_survey_mturk.sensation_seeking,-1.0
writing_task_mturk.neutral_probability,1.0
writing_task_mturk.positive_probability,1.0
writing_task_mturk.sentiment_label,1.0
